date,alpha,ff5_explained,pr_attr,residual,ibb_excess,pr_attr_rolling,beta_pr_rolling
2020-02-29,-0.004211610376735051,-0.057894307406403646,0.013007355487485177,0.04851367709413642,-0.0005848852015170999,0.02512747133554232,0.2094950112985386
2020-03-31,-0.004211610376735051,-0.08702247995149448,0.011794272650997657,0.024323359334206377,-0.0551164583430255,0.022439494486305053,0.20632688172961647
2020-04-30,-0.004211610376735051,0.14128312664425835,0.001484288225924135,0.012980341687442281,0.1515361461808897,0.0028075870129240454,0.20512986362233787
2020-05-31,-0.004211610376735051,0.08165063343740886,-0.010273557122434843,0.019347593704207328,0.0865130596424463,-0.023824662623482307,0.2514894831181526
2020-06-30,-0.004211610376735051,0.05034430226278962,-0.008511148324131641,-0.02324918364963032,0.0143723599122926,-0.018907251515043914,0.24090962484695252
2020-07-31,-0.004211610376735051,0.04521173847540179,-0.04035438918372914,-0.016742893040457292,-0.016097154125519698,-0.08673725424884778,0.23309276888538877
2020-08-31,-0.004211610376735051,0.06627584099869327,-0.011342557241996502,-0.04166787809112591,0.0090537952888358,-0.026383633287488873,0.2522536919329143
2020-09-30,-0.004211610376735051,-0.02056644014343973,0.0013248086598171228,0.021952159902946362,-0.0015010819574113,0.003004335429276799,0.24592867501025978
2020-10-31,-0.004211610376735051,-0.014514998590577446,-0.0005690871924093478,-0.015724234599614657,-0.0350199307593365,-0.0012820489549759944,0.24430913509028776
2020-11-30,-0.004211610376735051,0.16260450710400054,-0.013044424015511959,-0.03551102883001444,0.10983744388173909,-0.02935326063508594,0.24403119823287056
2020-12-31,-0.004211610376735051,0.0917776063090077,-0.011222771164978967,-0.03154058586796299,0.0448026388993307,-0.025929978681657848,0.2505624350257193
2021-01-31,-0.004211610376735051,0.0525676155590397,-0.0019642627267757308,0.014467374863034788,0.0608591173185637,-0.004543815178140401,0.25086206398481825
2021-02-28,-0.004211610376735051,0.004537733606068603,0.003704680003085556,-0.027125965814949207,-0.0230951625825301,0.008865979004059934,0.25953139807282233
2021-03-31,-0.004211610376735051,-0.02698139085865676,0.0003877857837528491,-0.009785854942849736,-0.0405910703944887,0.0009636227082705688,0.26948155886724245
2021-04-30,-0.004211610376735051,0.015745985072390313,0.00244858331753516,0.014029953311190476,0.0280129113243809,0.006000784221786397,0.2657706589356825
2021-05-31,-0.004211610376735051,-0.02811234409035225,0.003439875825766153,0.011488584293634448,-0.0173954943476867,0.008704522923412939,0.2744202254220308
2021-06-30,-0.004211610376735051,0.07452847901924291,0.004341979570174249,0.0023402354404736,0.0769990836531557,0.010909386974281727,0.2724748865298303
2021-07-31,-0.004211610376735051,-0.024882258386306443,0.0027047225220907297,0.039549994863460364,0.0131608486225096,0.0064038536515831634,0.2567630878291936
2021-08-31,-0.004211610376735051,0.01979085506774907,-0.013408782656965882,0.03703804160638706,0.0392085036404352,-0.029474430142039876,0.23838008744823816
2021-09-30,-0.004211610376735051,-0.052432950647535025,0.008956581028116304,-0.01383974051088773,-0.0615277205070415,0.019400133450538943,0.23489640335156914
2021-10-31,-0.004211610376735051,0.037745989330904096,0.0012848392535415897,-0.04697976810365943,-0.0121605498959488,0.002461588196568944,0.2077688869832205
2021-11-30,-0.004211610376735051,-0.03965202354051449,0.00962261032131868,0.0005316574954106583,-0.0337093661005202,0.018018685861173077,0.20306923083212125
2021-12-31,-0.004211610376735051,0.0060254693380434945,0.016069010079001786,-0.02835750765499473,-0.0104746386146845,0.026126200895673773,0.17631978505878615
2022-01-31,-0.004211610376735051,-0.13738480582559776,0.014896007482980466,-0.009083127350006258,-0.1357835360693586,0.023111622130716585,0.16825750913588233
2022-02-28,-0.004211610376735051,-0.0047241588904202644,0.010881974904208133,-0.04585622816129002,-0.0439100225242372,0.01637254985842023,0.163163311318802
2022-03-31,-0.004211610376735051,0.04249322514744129,0.006257864998528508,-0.010986830821250747,0.033552648947984,0.00936485388226688,0.16228886563081504
2022-04-30,-0.004211610376735051,-0.1183035051591539,0.00967865341395239,0.008901828828801866,-0.1039346332931347,0.01367192270090666,0.15318934697591696
2022-05-31,-0.004211610376735051,-0.04524057159424434,-0.0003897795689857491,0.04971353089691064,-0.00012843064305449996,-0.0005102622085908508,0.14196727370479456
2022-06-30,-0.004211610376735051,-0.055721794777378375,-0.0025087358930383544,0.07007050261469597,0.007628361567544199,-0.002984815805632778,0.1290257824009091
2022-07-31,-0.004211610376735051,0.10100591665035719,0.0031409784212595177,-0.04562555032834276,0.054309734366538895,0.0030932094588540233,0.1067968112506814
2022-08-31,-0.004211610376735051,-0.007958090218833619,0.013159497569386438,-0.02400521742911907,-0.0230154204553013,0.012029848487678825,0.09913676847655754
2022-09-30,-0.004211610376735051,-0.09329444488050828,0.0004993657842949576,0.058057551224882174,-0.0389491382480662,0.00043796833593020185,0.09511255323259049
2022-10-31,-0.004211610376735051,0.05037865933515345,-0.017012160291553845,0.06949878198151385,0.0986536706483784,-0.0067651346521599,0.04312517674330697
2022-11-30,-0.004211610376735051,0.009320453399723512,0.004843470048518215,0.048894293372295235,0.0588466064438019,0.0009004120309899525,0.02016037377510942
2022-12-31,-0.004211610376735051,-0.05575050141818773,0.013731171950616707,0.004550850767981073,-0.041680089076325,0.002652156915198156,0.02094621315747951
2023-01-31,-0.004211610376735051,0.1066313681158039,-0.019266039909489226,-0.04580521187442712,0.0373485059551525,-0.0030488772752862805,0.017161743101537442
2023-02-28,-0.004211610376735051,-0.02385333997574652,0.0068738335648468865,-0.05082856775304582,-0.0720196845406805,-2.9464961854416884e-06,-4.648585033955807e-05
2023-03-31,-0.004211610376735051,0.019088798820030704,0.00016093285289339238,-0.003069668233852347,0.011968453062336699,-6.28013903028071e-07,-0.0004231929820189863
2023-04-30,-0.004211610376735051,-0.007515544781753874,0.006618930582170774,0.012593362758201053,0.007485138181882901,-0.0014019836177241716,-0.02297042451658307
2023-05-31,-0.004211610376735051,0.028165723156438886,-0.012372391694748781,-0.04759296259507275,-0.0360112415101177,0.000997188003177807,-0.008740520447627576
2023-06-30,-0.004211610376735051,0.057815033553589704,-0.00828201487472151,-0.04393656409765145,0.0013848442044817003,0.0008479119298071988,-0.01110270110594793
2023-07-31,-0.004211610376735051,0.028550488308086625,-0.0010356951777000223,-0.009246099428523552,0.014057083325127999,0.0012689303566853468,-0.13286779933479886
2023-08-31,-0.004211610376735051,-0.05764768821093377,0.009681675085324097,0.04303782189870273,-0.009139801603642,-0.012813785684032474,-0.1435293972783107
2023-09-30,-0.004211610376735051,-0.07834905193014506,0.014296427115668133,0.014084516752443982,-0.054179718438767996,-0.01747242312798145,-0.13253773143706132
2023-10-31,-0.004211610376735051,-0.06692726328147322,0.015394269080007315,-0.018197077900271537,-0.07394168247847249,-0.019695626476641335,-0.138747330114881
2023-11-30,-0.004211610376735051,0.08009124902510745,-0.008886638402880455,-0.007617512281703346,0.059375487963788595,0.011793195877982544,-0.1439156129667351
2023-12-31,-0.004211610376735051,0.07726388831071307,-0.008010074218803967,0.05403495596357155,0.1190771596787456,0.011355108505435479,-0.15373355046775936
2024-01-31,-0.004211610376735051,-0.0214060682201909,-0.013411503960720819,0.024432052671022372,-0.0145971298866244,0.01703478218623711,-0.13774410184386093
2024-02-29,-0.004211610376735051,0.06198247706771913,-0.05745707334582648,0.013792405202716206,0.014106198547873802,0.01571151579536541,-0.02965435582750081
2024-03-31,-0.004211610376735051,-0.006221050351326118,-0.00222983969098286,0.01113940160015543,-0.0015230988188885998,0.0007117264723100436,-0.03461412731965489
2024-04-30,-0.004211610376735051,-0.06263501355075667,-0.005270695422424599,-0.0067899487307302876,-0.0789072680806466,0.0015502759191060806,-0.031897378334496046
2024-05-31,-0.004211610376735051,0.033099084926200666,0.0014996482737990294,0.020050727518356053,0.050437850341620696,-0.000397590231837059,-0.028751479848045804
2024-06-30,-0.004211610376735051,0.010649283260057341,0.017156006166723133,-0.0024473058412452214,0.021146373208800202,-0.0035771518497906174,-0.022611797710863683
2024-07-31,-0.004211610376735051,0.03215039834099413,-0.016038486210222833,0.06162684027848084,0.07352714203251709,0.004236787416506155,-0.02864753161470864
2024-08-31,-0.004211610376735051,-0.0007387181145180059,-0.0023981706202677875,0.0039000999240981454,-0.0034483991874226993,0.000507166521853286,-0.02293424294298162
2024-09-30,-0.004211610376735051,0.025397844878944406,0.0006290945182330476,-0.04316016347046381,-0.0213448344500214,-0.00013353889225461982,-0.023020024278854752
2024-10-31,-0.004211610376735051,-0.012561641488137862,-0.003360128744514558,-0.018906375426795033,-0.0390397560361825,0.0005389766737742615,-0.017395141302896603
2024-11-30,-0.004211610376735051,0.09016793834165888,0.0049113969241925725,-0.0858863181816269,0.0049814067074895,-0.0017067320566238968,-0.03768549470112126
2024-12-31,-0.004211610376735051,-0.04654326906326267,0.008890862007233954,-0.02781954797235333,-0.0696835654051171,-0.002393910294618844,-0.029199667863859732
