date,ticker,return
2016-10-31,AKBA,-0.16906079310083566
2016-11-30,AKBA,0.14494676576002297
2016-12-31,AKBA,0.2090592639384048
2017-01-31,AKBA,-0.036503373680200846
2017-02-28,AKBA,-0.0009969367371615023
2017-03-31,AKBA,-0.08183638832702689
2017-04-30,AKBA,0.4326087585243714
2017-05-31,AKBA,0.01669190502735418
2017-06-30,AKBA,0.07238808168975153
2017-07-31,AKBA,-0.0821155403321614
2017-08-31,AKBA,0.26914331339438147
2017-09-30,AKBA,0.17502988920172902
2017-10-31,AKBA,-0.07727506110157867
2017-11-30,AKBA,-0.1426996833801203
2017-12-31,AKBA,-0.04434450613431373
2018-01-31,AKBA,-0.006052464914629518
2018-02-28,AKBA,-0.0324762889653879
2018-03-31,AKBA,-0.33356646112873556
2018-04-30,AKBA,-0.03357814310498952
2018-05-31,AKBA,0.06623231858313616
2018-06-30,AKBA,0.01629326399026665
2018-07-31,AKBA,0.03206419470704991
2018-08-31,AKBA,-0.20291263241605606
2018-09-30,AKBA,0.07551764709845465
2018-10-31,AKBA,-0.15175539798028415
2018-11-30,AKBA,0.07877171837347219
2018-12-31,AKBA,-0.31559402697718053
2019-01-31,AKBA,-0.0036166329417204324
2019-02-28,AKBA,0.3212341029767445
2019-03-31,AKBA,0.12499990993803944
2019-04-30,AKBA,-0.2625152293877958
2019-05-31,AKBA,-0.2632450600380617
2019-06-30,AKBA,0.08764053034581099
2019-07-31,AKBA,-0.13429753613125084
2019-08-31,AKBA,-0.014319795217220932
2019-09-30,AKBA,-0.05084746545470753
2019-10-31,AKBA,-0.04846940140881051
2019-11-30,AKBA,0.6863270588978261
2019-12-31,AKBA,0.004769508742494821
2020-01-31,AKBA,0.14240499906405613
2020-02-29,AKBA,0.2285318758054471
2020-03-31,AKBA,-0.1454340449263397
2020-04-30,AKBA,0.06860164419492909
2020-05-31,AKBA,0.437037011745264
2020-06-30,AKBA,0.16666662570127633
2020-07-31,AKBA,-0.1774668527946801
2020-08-31,AKBA,-0.06803941125253721
2020-09-30,AKBA,-0.7588856842214811
2020-10-31,AKBA,-0.11553783384656657
2020-11-30,AKBA,0.49099094600087745
2020-12-31,AKBA,-0.15407854963132994
2021-01-31,AKBA,0.15714288025486267
2021-02-28,AKBA,0.06790124319835589
2021-03-31,AKBA,-0.021676314120471107
2021-04-30,AKBA,-0.0576070705442191
2021-05-31,AKBA,0.10031345689743443
2021-06-30,AKBA,0.0797720718377597
2021-07-31,AKBA,-0.34828494631367124
2021-08-31,AKBA,0.19028341018873585
2021-09-30,AKBA,-0.020408143405366563
2021-10-31,AKBA,-0.0034723015571050952
2021-11-30,AKBA,-0.055749077976336214
2021-12-31,AKBA,-0.16605167577466684
2022-01-31,AKBA,-0.11946901861321191
2022-02-28,AKBA,0.08542717360766239
2022-03-31,AKBA,-0.667592608229613
2022-04-30,AKBA,-0.42200557843029096
2022-05-31,AKBA,-0.10843370552245668
2022-06-30,AKBA,-0.045945998192529425
2022-07-31,AKBA,0.10764877902497272
2022-08-31,AKBA,-0.06905373358690459
2022-09-30,AKBA,-0.1318680742860563
2022-10-31,AKBA,-0.19303802691281624
2022-11-30,AKBA,0.06274510949724066
2022-12-31,AKBA,1.1291513893105996
2023-01-31,AKBA,0.09185436964010152
2023-02-28,AKBA,0.3380952398973438
2023-03-31,AKBA,-0.3357058056126364
2023-04-30,AKBA,0.6232142421892104
2023-05-31,AKBA,0.14411439528266934
2023-06-30,AKBA,-0.12019225478877493
2023-07-31,AKBA,0.8251365223185516
2023-08-31,AKBA,-0.1676646578354234
2023-09-30,AKBA,-0.1798561169588938
2023-10-31,AKBA,-0.22807016993493578
2023-11-30,AKBA,0.20454539604916033
2023-12-31,AKBA,0.16981139289989433
2024-01-31,AKBA,0.3548386569573905
2024-02-29,AKBA,-0.05952375461590087
2024-03-31,AKBA,0.1582278438035427
2024-04-30,AKBA,-0.3114754311939957
2024-05-31,AKBA,-0.111111100598828
2024-06-30,AKBA,-0.08928573519295568
2024-07-31,AKBA,0.35294119709503313
2024-08-31,AKBA,0.12318837512468384
2024-09-30,AKBA,-0.148387036735382
2024-10-31,AKBA,0.2575756823173707
2024-11-30,AKBA,0.24096384590432418
2024-12-31,AKBA,-0.07766988886684734
2015-02-28,ARWR,0.19334394264533095
2015-03-31,ARWR,-0.10159366826129534
2015-04-30,ARWR,0.019955688329077237
2015-05-31,ARWR,-0.08695650671590571
2015-06-30,ARWR,0.13492061569817504
2015-07-31,ARWR,-0.13566437120151686
2015-08-31,ARWR,-0.04045307555731892
2015-09-30,ARWR,-0.028667724178402687
2015-10-31,ARWR,-0.10590279674916281
2015-11-30,ARWR,0.22718447662678543
2015-12-31,ARWR,-0.026898745518428746
2016-01-31,ARWR,-0.43414634713667044
2016-02-29,ARWR,0.12068967643447492
2016-03-31,ARWR,0.23589744969154136
2016-04-30,ARWR,0.20124476258209478
2016-05-31,ARWR,0.05872196111018235
2016-06-30,ARWR,-0.13213701919374543
2016-07-31,ARWR,0.12030072290124205
2016-08-31,ARWR,0.162751641607914
2016-09-30,ARWR,0.06060607311654653
2016-10-31,ARWR,-0.21088431755227222
2016-11-30,ARWR,-0.7517241362300696
2016-12-31,ARWR,0.07638881300334877
2017-01-31,ARWR,0.25161297864646226
2017-02-28,ARWR,0.16494841433215157
2017-03-31,ARWR,-0.18141591519978584
2017-04-30,ARWR,-0.16216219873477056
2017-05-31,ARWR,-0.07096767643859847
2017-06-30,ARWR,0.12499995860788715
2017-07-31,ARWR,0.08641974400173069
2017-08-31,ARWR,0.5909090724365769
2017-09-30,ARWR,0.5464285705162555
2017-10-31,ARWR,-0.1593533096904325
2017-11-30,ARWR,-0.019230815836259407
2017-12-31,ARWR,0.030812362905140445
2018-01-31,ARWR,0.6793477489755615
2018-02-28,ARWR,0.048543721532029904
2018-03-31,ARWR,0.11265432359950234
2018-04-30,ARWR,-0.10957003573831658
2018-05-31,ARWR,0.6697819532141052
2018-06-30,ARWR,0.2686567204012904
2018-07-31,ARWR,0.07132347692255481
2018-08-31,ARWR,0.013040531093841512
2018-09-30,ARWR,0.2987804728337864
2018-10-31,ARWR,-0.3364632124984367
2018-11-30,ARWR,0.14150944598645943
2018-12-31,ARWR,-0.144628120885966
2019-01-31,ARWR,0.13687599024334363
2019-02-28,ARWR,0.3824363042472345
2019-03-31,ARWR,-0.05993852709304637
2019-04-30,ARWR,-0.020163533054039284
2019-05-31,ARWR,0.31868741313236093
2019-06-30,ARWR,0.11767191156723733
2019-07-31,ARWR,0.09660375343178806
2019-08-31,ARWR,0.17584304187588584
2019-09-30,ARWR,-0.17529991761057262
2019-10-31,ARWR,0.42122068145274727
2019-11-30,ARWR,0.822971373958733
2019-12-31,ARWR,-0.1312149233084423
2020-01-31,ARWR,-0.33927164361069184
2020-02-29,ARWR,-0.15628726463631804
2020-03-31,ARWR,-0.18636877937888618
2020-04-30,ARWR,0.1967326992476548
2020-05-31,ARWR,-0.06360727874811456
2020-06-30,ARWR,0.339640086171451
2020-07-31,ARWR,-0.0027783962884999625
2020-08-31,ARWR,-0.019270908340804138
2020-09-30,ARWR,0.019412870791675196
2020-10-31,ARWR,0.33070128680028854
2020-11-30,ARWR,0.09127398973600087
2020-12-31,ARWR,0.2270910739620582
2021-01-31,ARWR,0.005734325462817269
2021-02-28,ARWR,0.032266496724708826
2021-03-31,ARWR,-0.16758731470992405
2021-04-30,ARWR,0.09727046923712024
2021-05-31,ARWR,-0.002199060712090084
2021-06-30,ARWR,0.14077136963503012
2021-07-31,ARWR,-0.1633663224964057
2021-08-31,ARWR,-0.03131762361485313
2021-09-30,ARWR,-0.06987488452754986
2021-10-31,ARWR,0.022264926843724497
2021-11-30,ARWR,0.0976183545397109
2021-12-31,ARWR,-0.05353318824596254
2022-01-31,ARWR,-0.20422328969810843
2022-02-28,ARWR,-0.16603484837409366
2022-03-31,ARWR,0.04522731087424536
2022-04-30,ARWR,-0.10611004327055995
2022-05-31,ARWR,-0.1885186058121473
2022-06-30,ARWR,0.055455588737220785
2022-07-31,ARWR,0.20789548097580846
2022-08-31,ARWR,-0.06630613157216836
2022-09-30,ARWR,-0.16771594059331751
2022-10-31,ARWR,0.05325271336941184
2022-11-30,ARWR,-0.07497846904292749
2022-12-31,ARWR,0.2596273419960131
2023-01-31,ARWR,-0.13732740399984533
2023-02-28,ARWR,-0.07687917440317549
2023-03-31,ARWR,-0.2136222842573109
2023-04-30,ARWR,0.3940945031187779
2023-05-31,ARWR,-0.02824061011886969
2023-06-30,ARWR,0.036326649390962196
2023-07-31,ARWR,-0.03196857528116814
2023-08-31,ARWR,-0.19930477916804012
2023-09-30,ARWR,-0.02785812472569782
2023-10-31,ARWR,-0.0848530188103469
2023-11-30,ARWR,-0.137860893396199
2023-12-31,ARWR,0.44339619246442563
2024-01-31,ARWR,0.049019544900388734
2024-02-29,ARWR,0.0
2024-03-31,ARWR,-0.1090342136767718
2024-04-30,ARWR,-0.20909089029631056
2024-05-31,ARWR,0.01458885550232547
2024-06-30,ARWR,0.1324618260182291
2024-07-31,ARWR,0.09888417535425198
2024-08-31,ARWR,-0.16561623356739985
2024-09-30,ARWR,-0.18715900540292718
2024-10-31,ARWR,-0.007227738303113629
2024-11-30,ARWR,0.3536142124951076
2024-12-31,ARWR,-0.277756483244899
2024-03-31,BBOT,0.003861000306814244
2024-04-30,BBOT,-0.004807619124471918
2024-05-31,BBOT,-0.008695666596208462
2024-06-30,BBOT,-0.003898631672582975
2024-07-31,BBOT,0.01663405791117145
2024-08-31,BBOT,-0.007699703663385127
2024-09-30,BBOT,0.013578989713915357
2024-10-31,BBOT,-0.0028707878965311684
2024-11-30,BBOT,0.0028790530471725084
2024-12-31,BBOT,0.0047847073346865
2017-12-31,APLS,0.570188223019021
2018-01-31,APLS,-0.2350230507908465
2018-02-28,APLS,0.10421683749884103
2018-03-31,APLS,0.206219350920829
2018-04-30,APLS,0.09045680437763681
2018-05-31,APLS,-0.15346332099846016
2018-06-30,APLS,0.07790299678956125
2018-07-31,APLS,-0.1636363809758966
2018-08-31,APLS,0.05217396802848251
2018-09-30,APLS,-0.08161156373421019
2018-10-31,APLS,-0.21316089815305794
2018-11-30,APLS,0.09649752705906067
2018-12-31,APLS,-0.14015648962310345
2019-01-31,APLS,0.061410192978426315
2019-02-28,APLS,0.08214282989501953
2019-03-31,APLS,0.2871287452805711
2019-04-30,APLS,0.015897408509865762
2019-05-31,APLS,0.014134310660981475
2019-06-30,APLS,0.2613240398270342
2019-07-31,APLS,0.10220995015753309
2019-08-31,APLS,0.04189044266057995
2019-09-30,APLS,-0.1721649540620659
2019-10-31,APLS,0.220008269136154
2019-11-30,APLS,-0.08540320792813261
2019-12-31,APLS,0.13913697154892812
2020-01-31,APLS,0.3425865278774691
2020-02-29,APLS,-0.15786917008297496
2020-03-31,APLS,-0.22616979370112145
2020-04-30,APLS,0.2792086333188948
2020-05-31,APLS,-0.016924476898373952
2020-06-30,APLS,-0.03057283530075028
2020-07-31,APLS,-0.20728721645416992
2020-08-31,APLS,0.19080728661711643
2020-09-30,APLS,-0.02140771485713233
2020-10-31,APLS,0.057341714877742866
2020-11-30,APLS,0.47774294524647765
2020-12-31,APLS,0.21340690503912296
2021-01-31,APLS,-0.2260489533691279
2021-02-28,APLS,0.08809572330821358
2021-03-31,APLS,-0.10919656469748984
2021-04-30,APLS,0.1808435877214576
2021-05-31,APLS,0.11071641628339002
2021-06-30,APLS,0.12295668325757259
2021-07-31,APLS,0.01250001433529424
2021-08-31,APLS,0.0290669908871124
2021-09-30,APLS,-0.499468491295017
2021-10-31,APLS,-0.06735434997024392
2021-11-30,APLS,0.3689005251909938
2021-12-31,APLS,0.12357406658677084
2022-01-31,APLS,-0.1482656197656833
2022-02-28,APLS,0.05612113970307875
2022-03-31,APLS,0.19468617050665782
2022-04-30,APLS,-0.14327892929010966
2022-05-31,APLS,-0.047783093836122115
2022-06-30,APLS,0.09095296473756487
2022-07-31,APLS,0.2445819827516975
2022-08-31,APLS,0.07515990820867557
2022-09-30,APLS,0.12873913314012508
2022-10-31,APLS,-0.11434847766218381
2022-11-30,APLS,-0.17457432766199044
2022-12-31,APLS,0.035649885207638565
2023-01-31,APLS,0.01972540080879548
2023-02-28,APLS,0.24179791248593907
2023-03-31,APLS,0.007330416965964259
2023-04-30,APLS,0.2648575115704581
2023-05-31,APLS,0.029006330577649342
2023-06-30,APLS,0.06115317522786645
2023-07-31,APLS,-0.717343573750829
2023-08-31,APLS,0.6392232654164138
2023-09-30,APLS,-0.09879171427130606
2023-10-31,APLS,0.2791797759276564
2023-11-30,APLS,0.10706944309104305
2023-12-31,APLS,0.11119364761897943
2024-01-31,APLS,0.0573003720381291
2024-02-29,APLS,-0.020856370291193582
2024-03-31,APLS,-0.05147655927979111
2024-04-30,APLS,-0.2482136858724585
2024-05-31,APLS,-0.11178997013417391
2024-06-30,APLS,-0.02267514368531054
2024-07-31,APLS,0.0323252826913385
2024-08-31,APLS,-0.017676691293299962
2024-09-30,APLS,-0.25861185035168766
2024-10-31,APLS,-0.05478501786915824
2024-11-30,APLS,0.24468085180817845
2024-12-31,APLS,-0.05953434835234983
2019-07-31,BBIO,0.08824624133144687
2019-08-31,BBIO,0.038500822694368164
2019-09-30,BBIO,-0.2956036864894509
2019-10-31,BBIO,0.05309740724062251
2019-11-30,BBIO,0.28261827585811283
2019-12-31,BBIO,0.20862066334691542
2020-01-31,BBIO,-0.015977106156442655
2020-02-29,BBIO,-0.07567417775249641
2020-03-31,BBIO,-0.09033874644234297
2020-04-30,BBIO,0.05275864436708644
2020-05-31,BBIO,-0.039305625153960744
2020-06-30,BBIO,0.11183091357577668
2020-07-31,BBIO,-0.13707455188713458
2020-08-31,BBIO,0.06112300135073356
2020-09-30,BBIO,0.2565304651988727
2020-10-31,BBIO,0.0229211247297203
2020-11-30,BBIO,0.30901511934048487
2020-12-31,BBIO,0.4154060158168702
2021-01-31,BBIO,-0.20180005858035965
2021-02-28,BBIO,0.24524317116411387
2021-03-31,BBIO,-0.12846635245967553
2021-04-30,BBIO,-0.09220779944600188
2021-05-31,BBIO,0.05865527005356119
2021-06-30,BBIO,0.029729700994108876
2021-07-31,BBIO,-0.12319551237404958
2021-08-31,BBIO,-0.0624883087916388
2021-09-30,BBIO,-0.06465778565162272
2021-10-31,BBIO,0.05355242571859686
2021-11-30,BBIO,-0.1798299083846936
2021-12-31,BBIO,-0.5881481406129436
2022-01-31,BBIO,-0.408273398982107
2022-02-28,BBIO,-0.20972641528120595
2022-03-31,BBIO,0.3012819705551839
2022-04-30,BBIO,-0.20985214195259516
2022-05-31,BBIO,-0.14837911049065466
2022-06-30,BBIO,0.3294289934309571
2022-07-31,BBIO,-0.04625551539900452
2022-08-31,BBIO,0.21247115300328123
2022-09-30,BBIO,-0.05333337329682852
2022-10-31,BBIO,0.04929584964565814
2022-11-30,BBIO,-0.10162995096852345
2022-12-31,BBIO,-0.18676627762792997
2023-01-31,BBIO,0.21784775227595876
2023-02-28,BBIO,0.23060349190738472
2023-03-31,BBIO,0.4518388627792942
2023-04-30,BBIO,-0.12424604797476502
2023-05-31,BBIO,-0.05509643013179888
2023-06-30,BBIO,0.25364434607728104
2023-07-31,BBIO,1.035464928406785
2023-08-31,BBIO,-0.14567262835269246
2023-09-30,BBIO,-0.11835503263919278
2023-10-31,BBIO,-0.012514217413868267
2023-11-30,BBIO,0.10253448829002254
2023-12-31,BBIO,0.4061302758354399
2024-01-31,BBIO,-0.15060684114993517
2024-02-29,BBIO,-0.004082805071756179
2024-03-31,BBIO,-0.09458276150111622
2024-04-30,BBIO,-0.17141006545869975
2024-05-31,BBIO,0.09328646804681173
2024-06-30,BBIO,-0.09568012435831275
2024-07-31,BBIO,0.024476938061620324
2024-08-31,BBIO,0.07321770954410778
2024-09-30,BBIO,-0.08581692151743314
2024-10-31,BBIO,-0.080518433259127
2024-11-30,BBIO,0.1571977927877941
2024-12-31,BBIO,0.012919910649623612
2023-11-30,ABVX,0.1032608509739763
2023-12-31,ABVX,0.05418721294636897
2024-01-31,ABVX,0.23177575141293083
2024-02-29,ABVX,0.03186646939067295
2024-03-31,ABVX,0.0514705727669611
2024-04-30,ABVX,0.04895103496003261
2024-05-31,ABVX,-0.06666666666666665
2024-06-30,ABVX,-0.05571426664079937
2024-07-31,ABVX,-0.10665656724143213
2024-08-31,ABVX,0.07620656956415961
2024-09-30,ABVX,-0.09362703200721578
2024-10-31,ABVX,-0.10416672875483579
2024-11-30,ABVX,-0.1734496138358187
2024-12-31,ABVX,-0.14185223906077948
2015-02-28,ALKS,-0.02768166089965396
2015-03-31,ALKS,-0.13209962675155695
2015-04-30,ALKS,-0.0918484857585472
2015-05-31,ALKS,0.10348563577335934
2015-06-30,ALKS,0.05302778960202148
2015-07-31,ALKS,0.0882810169174777
2015-08-31,ALKS,-0.14938582935238076
2015-09-30,ALKS,-0.014942968163610848
2015-10-31,ALKS,0.2258394479891661
2015-11-30,ALKS,0.020022281396943065
2015-12-31,ALKS,0.08206102225981926
2016-01-31,ALKS,-0.5967498182276025
2016-02-29,ALKS,0.008122528892966718
2016-03-31,ALKS,0.05949792815957
2016-04-30,ALKS,0.1626206960110137
2016-05-31,ALKS,0.16754716597263175
2016-06-30,ALKS,-0.0687351570178224
2016-07-31,ALKS,0.15455807766094987
2016-08-31,ALKS,-0.12284570903141401
2016-09-30,ALKS,0.07448019847929799
2016-10-31,ALKS,0.07186904435139274
2016-11-30,ALKS,0.1273557231318294
2016-12-31,ALKS,-0.021995424242920558
2017-01-31,ALKS,-0.026448383812067044
2017-02-28,ALKS,0.04416927301219098
2017-03-31,ALKS,0.03539823008849563
2017-04-30,ALKS,-0.004273504273504258
2017-05-31,ALKS,-0.00841204598226264
2017-06-30,ALKS,0.003635784371060602
2017-07-31,ALKS,-0.06141109709032766
2017-08-31,ALKS,-0.06671569708316927
2017-09-30,ALKS,0.001181594618617332
2017-10-31,ALKS,-0.040912703084419855
2017-11-30,ALKS,0.07239546176184408
2017-12-31,ALKS,0.04666281476358569
2018-01-31,ALKS,0.044582471169691607
2018-02-28,ALKS,-0.0015741882241219196
2018-03-31,ALKS,0.015416910041849308
2018-04-30,ALKS,-0.23619735753889104
2018-05-31,ALKS,0.06618478145197182
2018-06-30,ALKS,-0.1279661190232403
2018-07-31,ALKS,0.06535468019147994
2018-08-31,ALKS,0.022577005995817023
2018-09-30,ALKS,-0.05352367345476905
2018-10-31,ALKS,-0.03793583524390287
2018-11-30,ALKS,-0.10751905479971668
2018-12-31,ALKS,-0.1901755943741379
2019-01-31,ALKS,0.1138596637391569
2019-02-28,ALKS,0.012169198018771255
2019-03-31,ALKS,0.09678392474899189
2019-04-30,ALKS,-0.16908746779487194
2019-05-31,ALKS,-0.28957779906560044
2019-06-30,ALKS,0.04642525336566439
2019-07-31,ALKS,0.027506606331043182
2019-08-31,ALKS,-0.09412782036004086
2019-09-30,ALKS,-0.07006669901947005
2019-10-31,ALKS,0.001025138776475476
2019-11-30,ALKS,0.0762928683426527
2019-12-31,ALKS,-0.029495757646589515
2020-01-31,ALKS,-0.14656861897204188
2020-02-29,ALKS,0.19701323005385496
2020-03-31,ALKS,-0.30806142175083984
2020-04-30,ALKS,-0.04923717298130892
2020-05-31,ALKS,0.19328961085566565
2020-06-30,ALKS,0.186430264258713
2020-07-31,ALKS,-0.07212775010489925
2020-08-31,ALKS,-0.08162128232497856
2020-09-30,ALKS,0.001813710860723905
2020-10-31,ALKS,-0.019311991594313294
2020-11-30,ALKS,0.1236923217773438
2020-12-31,ALKS,0.09255205437426794
2021-01-31,ALKS,0.05213027410558735
2021-02-28,ALKS,-0.09290132810167917
2021-03-31,ALKS,-0.0189075941723289
2021-04-30,ALKS,0.1782655176286796
2021-05-31,ALKS,0.029986362587404614
2021-06-30,ALKS,0.08160566278093118
2021-07-31,ALKS,0.05505711077759301
2021-08-31,ALKS,0.20834940915325295
2021-09-30,ALKS,-0.013435702918066394
2021-10-31,ALKS,-0.017833957014892987
2021-11-30,ALKS,-0.2763288407476655
2021-12-31,ALKS,0.06113139360966868
2022-01-31,ALKS,0.09630265473242638
2022-02-28,ALKS,-0.025098015280330843
2022-03-31,ALKS,0.05832658165692273
2022-04-30,ALKS,0.09654127582994865
2022-05-31,ALKS,0.034662044602338904
2022-06-30,ALKS,-0.0020100323341915027
2022-07-31,ALKS,-0.14065123884818942
2022-08-31,ALKS,-0.07539063579752092
2022-09-30,ALKS,-0.05661175108866734
2022-10-31,ALKS,0.016569674899129527
2022-11-30,ALKS,0.0916299495065176
2022-12-31,ALKS,0.05447935579955976
2023-01-31,ALKS,0.09605818252954723
2023-02-28,ALKS,-0.06634077021722995
2023-03-31,ALKS,0.054225907829124065
2023-04-30,ALKS,0.012770439736884631
2023-05-31,ALKS,0.01331002025464012
2023-06-30,ALKS,0.08192184261611479
2023-07-31,ALKS,-0.06453669647452498
